random,date,hour,cloud_coverage,visibility,temperature,dewpoint,relative_humidity,wind_speed,station_pressure,altimeter,solar_energy
0.220568749,9/1/2017,14,0,10,20.7,12.12,57.88,13.36,29.29,30.08,3426.25
0.044686468,9/1/2017,15,0,10,20.86,11.99,54.04,14.68,29.29,30.08,3618
0.261007784,9/1/2017,16,0,10,20.74,11.38,52.2,13.68,29.29,30.08,2341.5
0.50869451,9/1/2017,17,0,10,20.09,11.18,53.48,11.52,29.29,30.08,2012
0.766587662,9/2/2017,6,0,10,8.75,7.42,81.2,7.36,29.27,30.06,44.48
0.768362511,9/2/2017,7,0,10,11.76,8.66,76.8,8.6,29.28,30.07,686.5
0.840149973,9/2/2017,8,0,10,14.51,10.66,76.6,6.64,29.29,30.08,2046.25
0.703017323,9/2/2017,9,0,10,17.09,12.11,70.68,5.44,29.28,30.07,3243.5
0.318058282,9/2/2017,10,0,9.96,19.15,11.63,61.16,8.68,29.27,30.06,4097.5
0.388775806,9/2/2017,11,0,10,20.38,10.81,53.56,7.76,29.26,30.05,4676
0.36142885,9/2/2017,12,0,10,21.52,10.53,49.12,8.36,29.26,30.05,4699.5
0.082761908,9/2/2017,13,0,10,22.25,10.21,45.56,7,29.23,30.02,4710.75
0.290304942,9/2/2017,14,0,10,22.93,9.91,42.44,6.28,29.22,30.01,4492.25
0.454439946,9/2/2017,15,0,10,23.23,9.36,40.4,5.68,29.2,29.99,3812
0.171400702,9/2/2017,16,0,10,23.16,7.72,35.6,7,29.2,29.99,2822.5
0.801065855,9/2/2017,17,0,10,21.73,9.6,43.08,5.04,29.2,29.99,1534
0.577766724,9/3/2017,6,0,10,14.17,13.76,89.04,5.76,29.23,30.02,63.23
0.166056144,9/3/2017,7,0,10,17.55,15.52,83.88,4.68,29.25,30.04,704
0.823354824,9/3/2017,8,0,10,20.91,17.53,80.16,5.24,29.26,30.05,1802
0.64132623,9/3/2017,9,0,10,23.32,18.83,74.12,4.28,29.27,30.06,2931.5
0.782510311,9/3/2017,10,0,10,24.95,17.1,60.4,0.24,29.27,30.06,3742.75
0.456964804,9/3/2017,11,0.01,10,26.04,14.96,49.24,1.08,29.26,30.05,4354.5
0.374495252,9/3/2017,12,0.42,10,26.88,15.17,47.92,4.68,29.26,30.05,4136.75
0.623751265,9/3/2017,13,0.54,10,27.36,15.08,45.28,5.16,29.25,30.04,3973.75
0.420896206,9/3/2017,14,0.15,10,27.45,15.35,46.12,6.96,29.24,30.03,3733.5
0.366936649,9/3/2017,15,0.28,10,27.55,14.05,41.6,6.96,29.23,30.02,3142.75
0.53795624,9/3/2017,16,0.14,10,27.26,13.86,41.56,7.68,29.23,30.02,2469.5
0.393020393,9/3/2017,17,0,10,25.46,13.58,42.92,4.04,29.23,30.02,1371.5
0.191206307,9/4/2017,6,0,10,15.87,13.54,81,5.44,29.11,29.9,41.29
0.786614859,9/4/2017,7,0,10,19.2,16.46,78.64,8.32,29.1,29.89,499.5
0.03959321,9/4/2017,8,0,10,22.58,18.92,76.12,11.72,29.08,29.87,1449
0.887762404,9/4/2017,9,0,10,25.83,20.04,69.08,15.56,29.07,29.86,2520.75
0.037358068,9/4/2017,10,0,10,28.51,21.43,64.44,16.08,29.05,29.84,3386.25
0.937987632,9/4/2017,11,0.42,10,30.3,21.22,56.68,17.16,29.02,29.81,3943.25
0.875380417,9/4/2017,12,0.28,10,31.07,20.99,53.32,20.48,29,29.79,4130.75
0.676834783,9/4/2017,13,0.25,10,31.77,20.54,49.44,21.16,28.98,29.77,3718.25
0.497847065,9/4/2017,14,0.62,10,31.47,20.34,50.88,16.2,28.98,29.77,3240.5
0.444053333,9/4/2017,15,0.96,10,30.35,21,56.08,12.2,28.97,29.76,1850
0.372071044,9/4/2017,16,0.99,10,28.55,21.76,65.93,11.77,28.96,29.75,434.25
0.492555063,9/4/2017,17,0.66,9.88,25.61,21.92,72.84,10.8,28.98,29.77,54.33
0.604746614,9/5/2017,6,0,10,13.3,11.22,82.88,8.64,29.15,29.94,30.8
0.159757199,9/5/2017,7,0,10,14.63,10.73,76.16,14.12,29.15,29.94,646
0.52307508,9/5/2017,8,0,10,16.66,10.58,67.24,14.16,29.15,29.94,1957.25
0.22432298,9/5/2017,9,0,10,18.72,10,55.84,16.84,29.16,29.95,3246.75
0.724728754,9/5/2017,10,0,10,20.07,8.96,47.52,19.84,29.16,29.95,3739
0.556038942,9/5/2017,11,0,10,20.66,7.68,42,16.88,29.16,29.95,4587.25
0.785844526,9/5/2017,12,0.29,10,21.41,8.59,43.16,18.48,29.15,29.94,4172.25
0.499791198,9/5/2017,13,0.42,10,21.73,8.76,42.56,20.44,29.15,29.94,4570.75
0.250488834,9/5/2017,14,0.53,10,21.78,8.66,41,18.76,29.14,29.93,4691.5
0.503638212,9/5/2017,15,0.63,10,21.2,8.3,43.12,13.4,29.14,29.93,3136.75
0.078548913,9/5/2017,16,0.82,10,20.25,8.6,44.88,14.32,29.14,29.93,2457.75
0.078281767,9/5/2017,17,0.44,10,19.17,8.51,47.24,11,29.15,29.94,753.5
0.275099716,9/6/2017,6,0.83,10,9.21,9.08,88.84,7.16,29.22,30.01,61.95
0.055982012,9/6/2017,7,0.14,10,11.89,9.75,83.12,7.6,29.22,30.01,520.5
0.114495716,9/6/2017,8,0.03,10,14.28,9.99,74.88,8.56,29.23,30.02,1981.5
0.484155884,9/6/2017,9,0.7,10,15.81,9.5,66.4,9.68,29.24,30.03,3206.25
0.541436638,9/6/2017,10,0.16,10,16.96,8.89,21.14,11.64,8.52,30.03,4089
0.375546282,9/6/2017,11,0.74,10,17.23,8.19,53.84,8.92,29.25,30.04,3569.5
0.034281245,9/6/2017,12,0.91,10,17.85,7.56,51.28,10.8,29.26,30.05,2503
0.326478015,9/6/2017,13,0.92,10,18.46,7.88,48.96,13.24,29.25,30.04,2334.5
0.815964911,9/6/2017,14,0.55,10,18.56,7.73,47.48,12.28,29.23,30.02,3339.25
0.706776898,9/6/2017,15,0.41,10,18.29,7.83,48.72,12.76,29.24,30.03,3226.25
0.843364654,9/6/2017,16,0.75,10,17.54,7.46,50.16,9.68,29.24,30.03,2503.5
0.131811455,9/6/2017,17,0.73,10,16.78,8.3,53.28,8.92,29.25,30.04,1446
0.817751135,9/7/2017,6,0,10,7.71,8.17,92.04,5.96,29.3,30.09,33.11
0.651914934,9/7/2017,7,0,10,11.87,9.53,81.64,6.68,29.31,30.1,638.25
0.188516571,9/7/2017,8,0,10,15.49,9.98,67.64,9.6,29.31,30.11,1971.75
0.388628178,9/7/2017,9,0,10,17.95,10.12,59.6,9.96,29.31,30.11,3162.5
0.602389326,9/7/2017,10,0.46,10,19.45,9.93,52.92,11.56,29.31,30.11,4053.5
0.305689322,9/7/2017,11,0.82,10,20.14,9.42,49.56,9.04,29.31,30.1,3635.75
0.12011752,9/7/2017,12,0.76,10,20.38,8.64,46.24,12.84,29.3,30.09,2957
0.546843472,9/7/2017,13,0.74,10,20.49,8.33,43.28,13.64,29.29,30.08,2576.75
0.676899257,9/7/2017,14,0.54,10,21.2,8.24,41.96,10.96,29.28,30.07,3796.25
0.416527283,9/7/2017,15,0.03,10,21.75,8.43,20.63,11.92,8.53,30.06,3320.5
0.211866176,9/7/2017,16,0.01,10,21.48,8.02,40.52,12.52,29.27,30.06,2505.75
0.004849207,9/7/2017,17,0.01,10,20.14,8.47,45.04,8.04,29.27,30.06,1345
0.299072431,9/8/2017,6,0.14,10,8.87,7.92,86.12,0.2,29.39,30.19,30.15
0.533060969,9/8/2017,7,0,10,13.3,9.84,75.96,1.92,29.4,30.2,554
0.336559802,9/8/2017,8,0.14,10,18.3,11.34,62.12,5.64,29.41,30.21,1694.5
0.174082468,9/8/2017,9,0.14,10,21.85,10.48,47.8,8.28,29.42,30.22,2564.5
0.03739201,9/8/2017,10,0,10,23.37,10.03,42.24,6.04,29.42,30.22,3813.5
0.989839154,9/8/2017,11,0,10,24.56,9.36,36.64,5.96,29.42,30.22,4323.25
0.512546242,9/8/2017,12,0,10,25.19,9.53,36.52,2.88,29.42,30.22,4592.5
0.02912332,9/8/2017,13,0,10,25.68,9.78,35.2,4.16,29.4,30.2,4473.5
0.900469672,9/8/2017,14,0.14,10,25.89,9.56,34.52,1.08,29.39,30.19,4149.25
0.087512589,9/8/2017,15,0.14,10,25.96,9.63,34.44,2.8,29.39,30.18,3503.25
0.603790913,9/8/2017,16,0,10,25.69,9.63,35.72,1.72,29.39,30.18,2525.75
0.389865189,9/8/2017,17,0,10,24.78,11.15,40.32,5.12,29.39,30.19,1328.5
0.025643597,9/9/2017,6,0,10,12.92,11.89,92.88,7.6,29.54,30.34,35.27
0.446373829,9/9/2017,7,0.7,10,15.06,13.08,88.92,9.88,29.56,30.36,587.25
0.2494389,9/9/2017,8,0.52,10,17.68,13.54,75.32,12.16,29.57,30.37,1814.5
0.939858371,9/9/2017,9,0.42,10,20.29,13.79,63.76,10.68,29.58,30.38,3037.5
0.056109908,9/9/2017,10,0,10,22.19,14.07,58.36,10.56,29.57,30.37,3918.75
0.984434352,9/9/2017,11,0,10,23.8,13.86,53.84,11.52,29.56,30.36,4404
0.447279079,9/9/2017,12,0,10,24.62,14.39,54.92,12.12,29.55,30.35,4647
0.618808089,9/9/2017,13,0.01,10,25.01,13.97,51.72,11.6,29.54,30.34,4498.25
0.443138694,9/9/2017,14,0,10,24.67,13.79,51.08,9.72,29.52,30.33,4174.5
0.296831498,9/9/2017,15,0.01,10,24.67,13.48,49.12,10.32,29.52,30.32,3453.25
0.587570217,9/9/2017,16,0,10,23.91,13.35,51.16,11.56,29.52,30.32,2569.25
0.616512973,9/9/2017,17,0,10,22.35,13.03,53.84,10.24,29.52,30.32,1251.25
0.272527561,9/10/2017,6,0,10,10.11,7.63,84.2,5.72,29.62,30.42,30.45
0.369802022,9/10/2017,7,0,10,12.48,8.57,77.56,7.4,29.62,30.42,608.5
0.958071613,9/10/2017,8,0,10,15.12,9.67,68.92,5.48,29.63,30.44,1912.75
0.536247394,9/10/2017,9,0,10,18.27,9.78,58.84,2.88,29.63,30.43,3134.75
0.632732751,9/10/2017,10,0,10,20.77,9.28,48.36,3.12,29.61,30.41,3969.75
0.828621415,9/10/2017,11,0,10,21.91,7.57,39.16,3.4,29.59,30.39,4515.25
0.729261846,9/10/2017,12,0,10,22.69,7.38,36.88,7.6,29.58,30.38,4709.5
0.145954947,9/10/2017,13,0,10,23.15,7.54,36.52,9.52,29.56,30.36,4671.75
0.423666364,9/10/2017,14,0,10,23.56,8.14,36.2,9.28,29.54,30.34,4322.5
0.666016804,9/10/2017,15,0,10,23.42,8.74,38.88,8.56,29.53,30.33,3619.75
0.478280293,9/10/2017,16,0,10,22.88,9.44,41.44,10.84,29.52,30.32,2596.25
0.227042084,9/10/2017,17,0,10,21.42,10.34,47.24,8.64,29.51,30.31,1334.5
0.446916417,9/11/2017,6,0,10,9.49,8.74,84.92,2.2,29.5,30.3,21.45
0.723662195,9/11/2017,7,0,10,13.35,10.04,81.16,4.08,29.48,30.28,564.75
0.85424707,9/11/2017,8,0,10,16.77,11,69.04,4.68,29.47,30.27,1853.25
0.666755614,9/11/2017,9,0,10,19.56,11.18,58.36,7.6,29.46,30.26,2790.5
0.297615714,9/11/2017,10,0,10,20.97,10.58,50.92,7.64,29.44,30.24,3674.75
0.071019387,9/11/2017,11,0,10,22.09,10.46,48.48,11,29.43,30.23,4004.75
0.449250214,9/11/2017,12,0,10,23.01,9.59,42.76,10.44,29.41,30.21,4157.75
0.652917319,9/11/2017,13,0,10,22.92,9.98,43.44,10.92,29.38,30.18,4041.75
0.336775277,9/11/2017,14,0,10,22.59,10.2,45.16,11.56,29.36,30.16,2929.25
0.315194343,9/11/2017,15,0,10,22.64,10.48,45.84,11.6,29.34,30.14,2716.75
0.654065684,9/11/2017,16,0,10,21.86,11.13,48.76,11.08,29.34,30.13,2158.25
0.064176535,9/11/2017,17,0,10,20.38,11.61,53.36,7.8,29.32,30.11,924.75
0.855367173,9/12/2017,6,0,10,12.85,11.46,89.53,9.04,29.2,29.99,16.62
0.558549525,9/12/2017,7,0,10,14.44,12.17,83.64,8.36,29.2,29.99,297.5
0.200080273,9/12/2017,8,0,10,16.9,12.71,70.96,11.96,29.18,29.97,795.25
0.670242896,9/12/2017,9,0,10,19.47,12.58,62.6,13.88,29.17,29.96,1349.75
0.504364002,9/12/2017,10,0,10,21.25,12.8,55.72,14.96,29.16,29.95,2376.75
0.633389588,9/12/2017,11,0,10,23.23,12.04,49.84,14.96,29.14,29.93,3240
0.502667743,9/12/2017,12,0,10,24.95,10.37,40.52,16.68,29.11,29.9,4456.5
0.143211428,9/12/2017,13,0,10,25.49,10.37,38.16,15.92,29.09,29.88,4122
0.754520389,9/12/2017,14,0,10,25.25,10.23,36.92,14.6,29.06,29.85,3341.25
0.44934239,9/12/2017,15,0,10,24.81,10.19,38.04,14.36,29.04,29.83,1693.75
0.349283871,9/12/2017,16,0,10,24.27,11.26,42.2,9.88,29.04,29.83,1125
0.174650504,9/12/2017,17,0.14,10,23.33,12.04,47.16,9.4,29.02,29.81,555
0.093913267,9/13/2017,6,1,10,17.66,15.55,84,4.44,28.98,29.77,1.32
0.450397527,9/13/2017,7,1,10,17.78,15.86,85.96,1.27,28.98,29.77,71.2
0.455152052,9/13/2017,8,1,6.55,17.64,16.49,91.14,4.32,28.99,29.78,195.58
0.401900187,9/13/2017,9,1,4.84,17.54,17.34,97.34,5.89,28.99,29.78,332
0.144480064,9/13/2017,10,1,5.14,18.02,17.45,94,5.08,28.99,29.78,677
0.382363498,9/13/2017,11,1,7.21,19.24,17.78,90.92,4.54,28.98,29.77,1153.75
0.278261998,9/13/2017,12,0.99,10,20.9,17.27,80.73,0.23,28.97,29.76,2421.75
0.140813187,9/13/2017,13,1,10,21,16.71,74.34,0,28.95,29.74,2226.25
0.08349303,9/13/2017,14,1,10,20.9,16.6,74.72,0,28.95,29.74,1219
0.618909123,9/13/2017,15,1,10,20.96,17.05,78.56,4.16,28.96,29.75,526.25
0.801708294,9/13/2017,16,1,10,20.69,17.04,78.68,5.36,28.97,29.76,554.25
0.09335026,9/13/2017,17,1,10,20.02,17.4,85.43,2.23,28.97,29.76,194.75
0.921950452,9/14/2017,6,0.93,3.68,16.39,17.06,97.42,0,29.1,29.89,19
0.370478655,9/14/2017,7,1,4.17,17.13,17.5,98.92,0,29.12,29.91,352.25
0.1055651,9/14/2017,8,1,5.79,18.16,17.63,93.22,0,29.13,29.93,657.5
0.35810836,9/14/2017,9,0.73,9.93,20.52,17.57,83.9,1.86,29.14,29.93,1522.25
0.724776856,9/14/2017,10,0.65,10,22.05,17.41,74.81,2.46,29.14,29.93,2433
0.738780778,9/14/2017,11,0.19,10,23.47,16.81,66.16,0.11,29.14,29.93,2773
0.901470148,9/14/2017,12,0.66,10,24.7,16.77,61.23,1.65,29.13,29.92,3567.75
0.540086808,9/14/2017,13,0.43,10,25.25,16.66,59.76,1.92,29.12,29.91,3825
0.88263098,9/14/2017,14,0.02,10,26.18,16.66,54.64,3.32,29.11,29.9,4167.25
0.014525384,9/14/2017,15,0.02,10,26.46,16.62,53.88,3.64,29.11,29.9,2864.25
0.493158221,9/14/2017,16,0.01,10,26.39,16.82,54.52,5.32,29.12,29.91,2011
0.416899648,9/14/2017,17,0,10,25.15,17.17,58.4,5.36,29.13,29.92,1181.25
0.437950034,9/15/2017,6,0.11,3.69,15.59,15.35,97.79,3.28,29.24,30.03,23.15
0.184419199,9/15/2017,7,0.44,4.64,18.02,17.22,95.72,6,29.26,30.05,524.5
0.760562841,9/15/2017,8,0,9,21.36,18.95,85.28,6.08,29.27,30.06,1746.75
0.296250694,9/15/2017,9,0,10,24.35,19.71,74.72,7.32,29.27,30.06,2925.25
0.045986373,9/15/2017,10,0,10,27.07,19.8,64.96,7.68,29.26,30.05,3734
0.022974572,9/15/2017,11,0,10,29.02,18.92,54.2,8.36,29.24,30.03,4223.25
0.709761494,9/15/2017,12,0.53,10,30.1,17.33,45.92,9.2,29.23,30.02,4283.5
0.919143401,9/15/2017,13,0.16,10,30.75,16.34,40.6,6.96,29.22,30.01,3989.5
0.44019226,9/15/2017,14,0.29,10,31.2,16.31,40.24,7.44,29.2,29.99,3452.25
0.379406422,9/15/2017,15,0.43,10,31.18,15.94,38.24,6.4,29.2,29.99,3326.75
0.89951693,9/15/2017,16,0,10,30.73,15.87,39,8.28,29.2,29.99,1958
0.730687758,9/15/2017,17,0,10,28.8,16.26,44.12,5.68,29.2,29.99,795.5
0.263037127,9/16/2017,6,0,4,16.09,16.15,96.72,0.12,29.31,30.11,22.05
0.04114131,9/16/2017,7,0,7.04,19.6,17.69,92,3.12,29.33,30.12,517
0.393268677,9/16/2017,8,0,10,23.69,19.24,76.12,6.4,29.34,30.14,1698.5
0.971818076,9/16/2017,9,0,10,26.17,19.84,65.52,6.72,29.34,30.14,2778.75
0.75560698,9/16/2017,10,0.3,10,27.9,19.74,59.52,6.08,29.34,30.13,2812.75
0.520442822,9/16/2017,11,0.31,10,29.24,19.02,53.12,7.4,29.32,30.11,2485.5
0.982155848,9/16/2017,12,0.44,10,29.96,18.02,47.8,8.32,29.3,30.09,3702.25
0.638909261,9/16/2017,13,0.03,10,30.78,16.47,40.56,7.36,29.28,30.07,3208.75
0.822813723,9/16/2017,14,0.29,10,31.11,16.22,39.64,6.08,29.27,30.06,3095.75
0.334080843,9/16/2017,15,0.44,10,30.93,15.92,39.48,3.12,29.26,30.05,3116
0.748656983,9/16/2017,16,0.01,10,30.74,15.53,38.84,3.52,29.25,30.04,2408.25
0.706780471,9/16/2017,17,0.02,10,29.37,16.03,41.44,3.72,29.23,30.02,1121.25
0.521137219,9/17/2017,6,0.56,5.72,18.06,17.56,95.44,3.76,29.31,30.11,20.28
0.414165885,9/17/2017,7,0.16,7.96,20.7,18.54,88.8,5.4,29.31,30.1,379.75
0.21044578,9/17/2017,8,0,10,24.48,19.87,74.52,6.4,29.31,30.11,1540.25
0.81520778,9/17/2017,9,0,10,25.92,19.58,66.16,2.12,29.3,30.09,2616
0.57078172,9/17/2017,10,0,10,27.67,19.74,61.44,1.6,29.29,30.08,3308
0.021675461,9/17/2017,11,0,10,29.02,20,56.76,5.56,29.29,30.08,3933
0.796938677,9/17/2017,12,0.38,10,30.44,19.69,50.8,5.24,29.27,30.06,4073.5
0.801895133,9/17/2017,13,0.7,10,31.23,19.17,47.64,7.72,29.25,30.04,3665.5
0.665872154,9/17/2017,14,1,10,29.14,19.71,59.25,8.52,29.25,30.04,2377.5
0.364242322,9/17/2017,15,0.99,10,27.53,19.82,63.74,9.34,29.27,30.06,1282
0.530666813,9/17/2017,16,1,10,25.96,17.35,58.36,8.52,29.27,30.06,996
0.733231759,9/17/2017,17,1,10,24.74,17.72,62.88,7.08,29.28,30.07,162.18
0.489332801,9/18/2017,6,0.82,9.92,19.67,16.74,81.24,5.68,29.31,30.1,4.28
0.163232721,9/18/2017,7,0.04,9.88,20.22,17.15,83.28,6,29.3,30.09,278.25
0.183576075,9/18/2017,8,0.56,10,21.65,18.06,79.84,6.92,29.3,30.09,829.25
0.353460581,9/18/2017,9,0,10,23.7,19.42,76.44,7.36,29.29,30.08,2038.25
0.426117785,9/18/2017,10,0,10,25.42,19.83,72.76,1.84,29.29,30.08,2965.25
0.706797852,9/18/2017,11,0.41,10,27,19.83,64.8,1.92,29.28,30.07,3143.25
0.296726484,9/18/2017,12,0.55,10,27.8,19.36,59.84,2.16,29.25,30.04,3327.5
0.467560628,9/18/2017,13,0.75,10,28.32,19.43,57.56,1.08,29.23,30.02,3466.75
0.348527376,9/18/2017,14,0.83,10,28.59,19.66,58.76,2.88,29.21,30,1756.25
0.79919415,9/18/2017,15,0.55,10,29.13,19.85,58.68,6,29.18,29.97,1942
0.697788158,9/18/2017,16,0.4,10,28.1,20.43,61.77,9.48,29.17,29.96,1353.5
0.561305266,9/18/2017,17,0.55,10,26.7,20.17,66.53,7.6,29.17,29.96,481
0.940318908,9/19/2017,6,1,8.45,19.67,19.61,98.73,0.82,29.15,29.95,1.13
0.374474723,9/19/2017,7,1,9.7,20.01,19.94,97.96,0,29.17,29.96,65.08
0.672799971,9/19/2017,8,1,9.41,20.47,20.35,96.3,0.29,29.17,29.96,190
0.765283605,9/19/2017,9,1,9.88,21.08,20.37,90,0.2,29.19,29.98,406.25
0.061870916,9/19/2017,10,1,9.73,21.61,20.32,89.77,1.85,29.18,29.98,669.25
0.604003764,9/19/2017,11,1,9.83,22.25,20.14,86.25,1.66,29.18,29.97,1064.5
0.385474919,9/19/2017,12,1,9.96,23.47,20.21,81.36,0.96,29.17,29.96,918.5
0.974090016,9/19/2017,13,0.18,10,25.1,19.58,70.54,2.15,29.14,29.93,2523.75
0.145854341,9/19/2017,14,0.28,10,26.44,19.71,66.08,0.12,29.13,29.92,4044.25
0.968195428,9/19/2017,15,0.14,10,26.93,19.38,63.28,0.2,29.12,29.91,3184.25
0.503791953,9/19/2017,16,0.52,10,26.99,19.23,62.2,0.12,29.11,29.9,2111
0.190583802,9/19/2017,17,0.14,10,26.24,20.32,71.25,0.12,29.11,29.9,1070
0.783355515,9/20/2017,6,0,2.08,18.78,18.4,98.92,3.76,29.15,29.94,11.88
0.639272057,9/20/2017,7,0.14,4.04,21.26,20.17,97.68,6.36,29.17,29.96,452.25
0.232101812,9/20/2017,8,0.01,9,24.58,21.69,87.2,7.92,29.17,29.96,1635.25
0.286566146,9/20/2017,9,0,10,27.89,22.8,75.4,10,29.16,29.95,2752.75
0.706898379,9/20/2017,10,0,10,30.06,23.21,68.53,11.72,29.15,29.94,3555.25
0.362019228,9/20/2017,11,0,10,31.33,22.55,60,10.8,29.15,29.94,3640.75
0.785981699,9/20/2017,12,0.01,10,32.49,21.89,54.04,10.84,29.14,29.93,3396.5
0.525769086,9/20/2017,13,0.15,10,33.18,21.37,50.92,10.56,29.13,29.92,3606.5
0.605493378,9/20/2017,14,0.29,10,33.61,20.77,46.64,9.48,29.12,29.91,3569.75
0.900445016,9/20/2017,15,0.43,10,33.31,20.23,45.44,12.2,29.11,29.9,2527.75
0.865520471,9/20/2017,16,0,10,32.93,20.54,47.36,8.56,29.11,29.9,1775
0.321478441,9/20/2017,17,0,10,31.1,21.09,53.85,6.48,29.11,29.9,922
0.486643281,9/21/2017,6,0,4.68,21.01,20.74,96.72,1.2,29.23,30.02,10.85
0.644131632,9/21/2017,7,0,6.4,23.76,22.03,92.04,2.84,29.26,30.05,599.75
0.044541555,9/21/2017,8,0,10,26.58,23.08,81.04,5.44,29.27,30.06,1660.5
0.411264461,9/21/2017,9,0,10,28.98,23.46,72.44,5.08,29.27,30.06,2701.75
0.670605846,9/21/2017,10,0,10,31,23.72,65.64,6.6,29.27,30.06,3504.5
0.516707222,9/21/2017,11,0.29,10,32.47,23.47,58,6.84,29.26,30.05,3907.5
0.916371387,9/21/2017,12,0.44,10,33.11,22.66,52.68,7.96,29.24,30.03,3617
0.032254987,9/21/2017,13,0.42,10,33.17,21.96,50.4,5.72,29.22,30.01,2897.25
0.284488395,9/21/2017,14,0.03,10,33.07,21.71,49.44,7.28,29.21,30,2780.25
0.016560773,9/21/2017,15,0.01,10,33.03,21.72,49.68,4.8,29.2,29.99,1437.25
0.453081094,9/21/2017,16,0,10,32.94,21.64,50.4,4.84,29.2,29.99,1558.5
0.214679805,9/21/2017,17,0,10,31.55,21.99,55.32,2.84,29.2,29.99,597
0.498281032,9/22/2017,6,0,7.96,19.58,19.62,92.88,0.12,29.31,30.1,12.07
0.415122092,9/22/2017,7,0,9.96,23.05,20.62,86.16,0.12,29.31,30.1,422.75
0.149049283,9/22/2017,8,0,10,27.29,22.03,75.56,3.12,29.31,30.11,1542.75
0.079379802,9/22/2017,9,0,10,30.36,21.93,60.68,6,29.31,30.11,2673.75
0.900219746,9/22/2017,10,0.14,10,31.57,21.38,55.04,2.48,29.31,30.1,3497.5
0.06112136,9/22/2017,11,0.42,10,32.41,20.51,49.68,5,29.29,30.08,4003.25
0.224712963,9/22/2017,12,0.43,10,32.93,20.56,46.56,3.76,29.28,30.07,3142.75
0.03696065,9/22/2017,13,0.44,10,33.55,19.92,44.04,5.32,29.26,30.05,3179.25
0.615382258,9/22/2017,14,0.31,10,33.68,19.02,41.93,2.4,29.24,30.03,1607.5
0.364917681,9/22/2017,15,0.43,10,32.71,19.01,42.4,6.28,29.23,30.02,1969.25
0.340975359,9/22/2017,16,0.17,10,30.42,19.96,53.32,11.85,29.24,30.03,648.75
0.061686558,9/22/2017,17,0.22,10,28.8,19.36,55.85,7.33,29.24,30.04,217.5
0.757078067,9/23/2017,6,0.01,5.68,19.79,19.69,92.88,0.2,29.3,30.09,10.28
0.428025608,9/23/2017,7,0.28,7.96,23.16,20.55,87.2,0,29.32,30.11,422.25
0.492345049,9/23/2017,8,0,10,27.21,21.37,72.88,0.12,29.33,30.12,1488.25
0.774669306,9/23/2017,9,0,10,30.02,20.89,59.32,1.2,29.33,30.12,2601.5
0.659029368,9/23/2017,10,0,10,31.29,20.67,52.76,0.2,29.33,30.12,3436.25
0.517863738,9/23/2017,11,0.54,10,31.82,20.19,51.4,0.96,29.31,30.11,4018.25
0.460207781,9/23/2017,12,0.27,10,32.63,19.74,47.24,3.8,29.3,30.09,4022.25
0.374014872,9/23/2017,13,0.44,10,33.22,18.98,43.68,2.56,29.27,30.06,2956
0.593669389,9/23/2017,14,0.4,10,33.45,18.79,41.64,5.68,29.25,30.04,3738
0.881689791,9/23/2017,15,0.38,10,33.24,18.93,42.88,5.96,29.24,30.03,2834
0.667550727,9/23/2017,16,0.01,10,32.44,18.91,44.36,7.08,29.24,30.03,2102.25
0.331392622,9/23/2017,17,0.01,10,30.79,19.58,50.53,5.76,29.24,30.03,716.5
0.885936876,9/24/2017,6,0,7.92,18.08,17.81,90,0.12,29.31,30.11,10.15
0.105549066,9/24/2017,7,0,9.92,21.49,18.74,83.36,2.04,29.31,30.11,443.75
0.053020126,9/24/2017,8,0,10,25.32,19.34,69.88,0.24,29.31,30.11,1624.5
0.400876923,9/24/2017,9,0,10,28.33,18.93,57.48,2.04,29.31,30.11,2753.5
0.672545025,9/24/2017,10,0,10,30.01,18.53,50.36,4.08,29.31,30.1,3551
0.502121045,9/24/2017,11,0,10,31.28,17.58,43.8,5.64,29.29,30.08,4034
0.072306135,9/24/2017,12,0,10,32.23,17.15,40.12,5.24,29.27,30.06,4226.5
0.236884687,9/24/2017,13,0.15,10,32.5,16.08,35.8,7.68,29.25,30.04,3924.75
0.587408872,9/24/2017,14,0.53,10,33.26,15.27,32.84,5,29.22,30.01,3499.5
0.862538516,9/24/2017,15,0.16,10,32.63,15.37,33.08,3.88,29.21,30,2643.75
0.072201903,9/24/2017,16,0.17,10,31.34,15.32,33.72,5.96,29.2,29.99,1883.25
0.268808011,9/24/2017,17,0,10,29.97,16.52,42.45,5.08,29.21,30,872.75
0.41347497,9/25/2017,6,0,9.04,17.28,15.47,81.96,0.2,29.25,30.04,7.78
0.492750384,9/25/2017,7,0,10,20.8,16,74.4,1.8,29.26,30.05,313.85
0.704637773,9/25/2017,8,0,10,25.11,17.28,64.8,2.8,29.26,30.05,1528.5
0.600291237,9/25/2017,9,0.28,10,28.56,18.42,53.24,2.68,29.25,30.04,2670.75
0.867693991,9/25/2017,10,0,10,30.38,18,47.56,2.76,29.23,30.02,3476.25
0.032662202,9/25/2017,11,0.02,10,31.07,16.3,40.28,2.68,29.22,30.01,3905
0.614860028,9/25/2017,12,0.54,10,31.99,16.46,39.16,3.52,29.2,29.99,3768.75
0.262613495,9/25/2017,13,0.54,10,32.02,16.33,38.08,2.68,29.17,29.96,2434
0.326278821,9/25/2017,14,0.55,10,32.46,15.67,35.48,6.4,29.15,29.94,3042.75
