Random,Python Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),,,
0.298678901,9.58,14,0,10,-8.69,-15.68,55.68,8.04,29.83,30.64,1737,,,,
0.242643286,9.63,15,0,10,-8.55,-14.52,61.68,8.72,29.83,30.64,715,,,,
0.321437532,9.67,16,0,10,-8.68,-14.1,63.8,9.08,29.8,30.6,119.64,,,,
0.484847588,9.71,17,0,10,-8.73,-13.59,66.8,9.04,29.79,30.59,0,,,,
0.647504389,10.25,6,0,10,-6.45,-8.94,74,11.56,29.53,30.33,0,,,,
0.835308591,10.29,7,0,10,-6.68,-8.87,76.56,10.88,29.53,30.33,82.74,,,,
0.047748906,10.33,8,0,10,-5.95,-8.52,75.92,11.2,29.54,30.34,715.25,,,,
0.758824158,10.38,9,0,10,-4.32,-8.02,71.96,14.12,29.53,30.33,1281,,,,
0.056245025,10.42,10,0,10,-2.83,-7.24,70.08,13.28,29.52,30.32,1581.75,,,,
0.470641485,10.46,11,0,10,-1.7,-6.17,67.92,16.36,29.52,30.32,1872,,,,
0.304967591,10.50,12,0,10,-1.1,-5.85,68.76,14.32,29.49,30.29,1445,,,,
0.022264989,10.54,13,0.59,10,-0.67,-5.6,66.88,12.8,29.46,30.26,693.25,,,,
0.855758298,10.58,14,1,10,-0.48,-4.98,69.32,13.04,29.44,30.24,584.5,,,,
0.053143853,10.63,15,1,10,-0.1,-4.21,73.68,13,29.43,30.23,617.75,,,,
0.650536181,10.67,16,1,10,-0.18,-3.81,73.72,13,29.42,30.22,43.43,,,,
0.075688767,10.71,17,0.65,10,-0.52,-3.65,76.04,13.4,29.4,30.19,0,,,,
0.003252176,11.25,6,1,10,4.03,1.78,85.4,20.4,28.95,29.74,0,,,,
0.336674424,11.29,7,1,10,4.71,3.24,88.77,21.46,28.91,29.7,6.45,,,,
0.942254634,11.33,8,1,8.96,5.26,4.43,94.43,21.27,28.89,29.67,47.5,,,,
0.338407576,11.38,9,1,7.48,5.94,5.13,95.23,21.7,28.85,29.64,70.48,,,,
0.772836955,11.42,10,1,3.81,6.89,6.09,95.47,22.61,28.81,29.6,57.83,,,,
0.850065646,11.46,11,1,10,8.73,7.67,96.15,26.71,28.76,29.54,107.35,,,,
0.24039793,11.50,12,1,10,10.03,8.67,91.76,26.08,28.71,29.49,104.73,,,,
0.001701262,11.54,13,1,10,11.03,9.52,88.56,29.8,28.65,29.43,269.5,,,,
0.921816672,11.58,14,1,8.08,11.54,10.24,89.84,30.28,28.64,29.42,256,,,,
0.838759503,11.63,15,0.99,10,12.4,10.71,86.08,32.6,28.68,29.46,213.75,,,,
0.107298718,11.67,16,1,10,10.97,9.23,86.34,33.48,28.76,29.54,27.54,,,,
0.793995408,11.71,17,1,10,5.83,4.2,86.84,35.84,28.88,29.67,0,,,,
0.718676945,12.25,6,0,6.96,-0.86,-1.28,91.72,8.72,29.17,29.96,0,,,,
0.603278086,12.29,7,0,7,-0.54,-1.17,90.92,13.24,29.17,29.96,62.06,,,,
0.991323401,12.33,8,0,6.92,0.33,-0.34,90.92,10.84,29.16,29.95,341.5,,,,
0.219777264,12.38,9,0.31,7.04,1.48,0.37,88.7,12.31,29.13,29.92,473.5,,,,
0.138447767,12.42,10,0.91,6.13,2.85,1.84,92.28,15.17,29.09,29.88,431.5,,,,
0.013680944,12.46,11,1,0.48,3.82,3.68,99.34,15.51,29.04,29.83,483,,,,
0.699658068,12.50,12,1,0.09,5.3,4.75,97.28,13.8,28.98,29.77,367.25,,,,
0.104808654,12.54,13,1,0.25,6.47,5.88,99.84,14.8,28.94,29.72,383,,,,
0.408020441,12.58,14,1,0.25,7.67,6.7,99.7,14.03,28.9,29.69,256.75,,,,
0.000884276,12.63,15,1,0.19,9.85,8.38,98.46,12.8,28.87,29.66,107.25,,,,
0.395113643,12.67,16,1,0.3,11.11,10.16,99.6,11.55,28.87,29.65,18.76,,,,
0.548369424,12.71,17,0.98,2.63,11.87,11.33,99.12,11.44,28.86,29.65,0,,,,
0.099162309,13.25,6,1,7,0.75,0.41,99.28,11.5,29.07,29.86,0,,,,
0.336536263,13.29,7,1,7.08,0.47,0.02,93.19,9.59,29.1,29.9,1.57,,,,
0.139217647,13.33,8,1,10,0.56,0.12,91.88,7.28,29.16,29.95,64.75,,,,
0.546001658,13.38,9,1,5.29,0.51,0.03,92.71,11.59,29.22,30.01,161.5,,,,
0.427292842,13.42,10,1,6.6,0.45,-0.04,95.72,12.8,29.28,30.08,444.25,,,,
0.443272426,13.46,11,1,10,0.07,-0.11,95.72,11.8,29.32,30.11,533.25,,,,
0.662191497,13.50,12,1,9.8,0,-0.31,95.72,10.56,29.34,30.13,740.75,,,,
0.605959533,13.54,13,1,8.08,-0.04,-0.64,94.08,11.19,29.36,30.16,754.75,,,,
0.009352025,13.58,14,1,5.77,-0.51,-1.41,91.35,13.92,29.4,30.21,279,,,,
0.827679476,13.63,15,1,8.92,-1.14,-2.46,90.43,14.54,29.45,30.26,135.28,,,,
0.052767365,13.67,16,1,7.12,-1.79,-3.02,89.68,14.68,29.49,30.29,17.12,,,,
0.502290937,13.71,17,1,9.92,-2.27,-3.78,88.72,13.76,29.54,30.35,0,,,,
0.194652513,14.25,6,0,10,-5.65,-8.3,77.84,9.08,29.84,30.65,0,,,,
0.209409631,14.29,7,0,10,-5.65,-8.05,79.76,10.64,29.85,30.66,124.26,,,,
0.386465868,14.33,8,0,10,-5,-8.12,75.92,13.2,29.86,30.67,758.75,,,,
0.538853228,14.38,9,0,10,-4.06,-7.66,74.64,11.32,29.89,30.71,1158,,,,
0.574912293,14.42,10,0,10,-3.06,-6.57,74.76,10.76,29.92,30.73,1588.25,,,,
0.995919712,14.46,11,0,10,-2.19,-5.47,75.84,13.04,29.9,30.71,1743.5,,,,
0.437586614,14.50,12,0.28,10,-1.62,-4.89,74.76,14.96,29.87,30.68,1793,,,,
0.494060687,14.54,13,0.16,10,-1.11,-4.5,74.88,14.76,29.84,30.65,1826,,,,
0.737504251,14.58,14,0,10,-0.72,-4.29,76.68,14.12,29.83,30.64,1248.5,,,,
0.177829053,14.63,15,0,10,-0.84,-4.15,74.76,15.32,29.83,30.63,461,,,,
0.475468315,14.67,16,0.01,10,-1.1,-4.05,78.92,14.76,29.82,30.63,105.15,,,,
0.06683355,14.71,17,0.5,10,-1.26,-3.97,81.6,14.32,29.83,30.63,0,,,,
0.781449438,15.25,6,1,4.22,-0.92,-1.15,95.56,3.44,29.67,30.47,0,,,,
0.752811637,15.29,7,1,4.36,-0.83,-1.28,95.43,0.46,29.67,30.47,4.26,,,,
0.30943914,15.33,8,1,2.91,-0.71,-1.31,95.23,2.67,29.67,30.47,68.08,,,,
0.114277379,15.38,9,1,1.87,-0.59,-1.13,95.23,0,29.68,30.48,107.03,,,,
0.443270178,15.42,10,1,2.91,-0.42,-0.83,95.21,3.62,29.69,30.49,263.75,,,,
0.410245916,15.46,11,1,5.16,-0.37,-0.81,95.7,0.34,29.67,30.47,357.25,,,,
0.46776842,15.50,12,1,3.65,-0.34,-0.7,95.19,4.03,29.64,30.44,546.5,,,,
0.19121269,15.54,13,1,3.08,-0.22,-0.55,95.72,8,29.63,30.43,532.75,,,,
0.352545286,15.58,14,1,3.44,-0.12,-0.52,95.72,6.72,29.63,30.43,447,,,,
0.97241342,15.63,15,1,4.38,-0.13,-0.97,91.47,8.35,29.63,30.43,216.25,,,,
0.457714181,15.67,16,1,4.96,-0.22,-1.24,91.72,8.28,29.64,30.44,46.03,,,,
0.066127541,15.71,17,1,6.96,-0.35,-1.42,90.76,6.12,29.65,30.45,0,,,,
0.896058096,16.25,6,0.31,4.68,-1.59,-2.59,94.28,0.12,29.63,30.43,0,,,,
0.967023275,16.29,7,0.39,4.68,-1.68,-2.91,93,2.16,29.62,30.42,52.33,,,,
0.362481982,16.33,8,1,4.68,-1.28,-2.59,91.72,0.28,29.62,30.42,284.5,,,,
0.859456974,16.38,9,1,4.96,-0.69,-2.2,87.44,4.44,29.62,30.42,602.5,,,,
0.634196627,16.42,10,1,4.96,-0.26,-1.73,88.72,0.28,29.61,30.41,801.25,,,,
0.456435345,16.46,11,1,5.64,0.25,-1.38,88.28,0.24,29.59,30.39,1307.25,,,,
0.049848635,16.50,12,1,5.68,0.75,-1.11,89.68,0.2,29.56,30.36,1163,,,,
0.970696322,16.54,13,0.84,6.96,1.22,-0.89,86.04,2.2,29.54,30.34,1167.75,,,,
0.953143475,16.58,14,0.65,7.08,1.35,-0.6,85.69,5.36,29.53,30.33,326,,,,
0.487806575,16.63,15,0.91,7.04,1.2,-0.21,88.49,6.08,29.54,30.34,136.1,,,,
0.705466181,16.67,16,1,4.96,0.84,-0.27,89.12,5.81,29.53,30.33,44.52,,,,
0.731981568,16.71,17,1,5.64,0.63,-0.04,91.88,5.76,29.51,30.31,0,,,,
0.501367694,17.25,6,1,1.94,1.4,1.25,97.08,5.81,29.41,30.21,0,,,,
0.315297722,17.29,7,1,1.15,1.65,1.47,98.01,6.39,29.41,30.21,45.38,,,,
0.583832773,17.33,8,1,0.25,1.89,1.77,97.08,2.61,29.41,30.22,186.75,,,,
0.053131145,17.38,9,1,0.17,2.33,2.12,98.56,7.12,29.41,30.21,309.25,,,,
0.889975938,17.42,10,1,0.25,2.97,2.6,99.58,7.11,29.4,30.2,393.75,,,,
0.404970828,17.46,11,1,0.25,3.7,3.29,99.58,10.3,29.36,30.16,652.25,,,,
0.539577333,17.50,12,1,0.25,4.55,4.07,98.44,8.88,29.32,30.11,562,,,,
0.863504426,17.54,13,1,0.17,5.09,4.88,99.84,2.68,29.28,30.07,345.5,,,,
0.922234068,17.58,14,1,0,5.54,5.28,98.35,8.38,29.26,30.05,203.75,,,,
0.746644599,17.63,15,1,0.01,5.84,5.38,98.35,8.46,29.23,30.03,103.58,,,,
0.32192354,17.67,16,1,0.01,6.58,5.85,98.46,8.08,29.22,30.02,53.49,,,,
0.865419829,17.71,17,1,0.17,7.11,6.25,99.84,8.72,29.21,30,0,,,,
0.344546553,18.25,6,1,10,7.07,6.47,92.45,12.96,29.07,29.87,0,,,,
0.577579533,18.29,7,1,5.92,6.46,6.47,97,12.84,29.09,29.88,11.96,,,,
0.157308483,18.33,8,1,3.65,6.03,6.17,95.77,11.73,29.11,29.9,80.98,,,,
0.693035789,18.38,9,1,4.11,5.93,5.91,96.56,14.37,29.13,29.92,437.25,,,,
0.901629194,18.42,10,1,3.42,6.11,5.97,96.85,14.5,29.14,29.93,552.5,,,,
0.920194426,18.46,11,1,10,6.19,5.81,93.68,15.68,29.13,29.92,470,,,,
0.500012726,18.50,12,1,9.04,5.99,5.65,93.8,16.16,29.13,29.92,331.75,,,,
0.377449051,18.54,13,1,9.18,5.32,4.73,92.96,15.24,29.14,29.94,234.75,,,,
0.496044,18.58,14,1,8.83,4.81,4.01,92.71,13.7,29.16,29.95,317.25,,,,
0.967654495,18.63,15,1,8.04,4.66,3.94,93.51,14.57,29.17,29.96,191.53,,,,
0.882168324,18.67,16,1,8.08,4.18,3.66,93.8,14.88,29.2,29.99,32.75,,,,
0.816757178,18.71,17,1,9.8,3.82,3.18,93.96,15.36,29.23,30.02,0,,,,
0.942181669,19.25,6,1,7.12,2.02,1.5,95.72,11.8,29.36,30.16,0,,,,
0.745521615,19.29,7,1,6.4,1.98,1.66,95.72,8.28,29.37,30.17,15.71,,,,
0.137078872,19.33,8,1,4.84,2,1.71,95.58,7.38,29.38,30.18,105.38,,,,
0.53673784,19.38,9,1,4.34,2.36,1.97,96.81,6.57,29.41,30.21,327.75,,,,
0.90892777,19.42,10,1,8.57,3.12,1.9,92.83,9.71,29.4,30.21,886,,,,
0.656411922,19.46,11,1,10,3.71,1.82,86.8,11.4,29.39,30.19,1263,,,,
0.369065127,19.50,12,1,10,4.02,1.82,83.16,8.4,29.36,30.16,1700.75,,,,
0.050506024,19.54,13,0.83,10,4.56,2.58,82.52,6.44,29.33,30.13,1462.25,,,,
0.404038864,19.58,14,0.84,10,4.98,2.85,82.81,10.69,29.31,30.11,1172.25,,,,
0.80403186,19.63,15,0.92,10,4.69,2.6,85.84,13.08,29.31,30.1,403.75,,,,
0.058040982,19.67,16,1,10,4.45,2.56,86.8,9.24,29.31,30.1,114.58,,,,
0.30398521,19.71,17,0.96,10,3.2,2.52,88.89,7.81,29.31,30.11,1.52,,,,
0.959406027,20.25,6,1,2.52,2.06,1.8,97.28,6.72,29.22,30.01,0,,,,
0.613360126,20.29,7,0.91,2.71,2.18,2.21,98.16,6.73,29.2,30,84.7,,,,
0.04417602,20.33,8,0.27,2.06,2.59,2.35,96.97,7.46,29.2,29.99,344.25,,,,
0.266832433,20.38,9,0.01,2.88,3.54,3.16,95.88,8.12,29.18,29.97,580,,,,
0.932391042,20.42,10,0.02,4.32,4.54,3.73,93.96,8.52,29.18,29.97,735.5,,,,
0.81620314,20.46,11,0.65,5,5.47,4.32,90.28,10.12,29.16,29.95,634.5,,,,
0.714426285,20.50,12,1,6.96,6.13,4.7,87.08,9.88,29.11,29.9,451.75,,,,
0.848348239,20.54,13,1,7,6.19,5.05,88.88,7.76,29.09,29.88,140.25,,,,
0.587376815,20.58,14,1,3.87,5.82,5.16,93.34,7.11,29.07,29.86,104.5,,,,
0.654774138,20.63,15,1,3.87,5.57,5.12,93.66,8.96,29.04,29.83,69.5,,,,
0.981573765,20.67,16,1,3.37,5.54,5.3,96.31,10.66,29.02,29.81,25.16,,,,
0.690594538,20.71,17,1,5.77,5.64,5.41,95.47,14.77,28.98,29.78,0,,,,
0.490528922,21.25,6,1,3.91,5.96,6.19,97.19,3.29,28.83,29.61,0,,,,
0.616457154,21.29,7,1,2.57,5.97,6.32,99.58,0.46,28.82,29.6,25.98,,,,
0.651172178,21.33,8,1,0.68,6.34,6.4,99.47,5.67,28.86,29.65,200.75,,,,
0.648800961,21.38,9,1,0.58,7.08,7.06,97.28,6.76,28.88,29.67,714.5,,,,
0.103217395,21.42,10,1,4.18,7.99,8.12,99.33,7.86,28.89,29.68,875.5,,,,
0.571898537,21.46,11,1,9.86,8.82,8.84,97.86,7.68,28.89,29.68,722.25,,,,
0.328136923,21.50,12,1,9.06,9.19,8.82,94.11,4.92,28.85,29.64,480.25,,,,
0.82097613,21.54,13,1,7.11,9.45,9.32,95.04,7.96,28.84,29.63,334.25,,,,
0.915085037,21.58,14,1,3.7,10.02,9.7,98.04,7.15,28.84,29.63,349.25,,,,
0.573139817,21.63,15,1,5.52,10.29,10.05,97.04,6.76,28.85,29.63,108.2,,,,
0.376279781,21.67,16,1,10,10.05,9.46,92.72,6.68,28.86,29.64,30.62,,,,
0.513974045,21.71,17,1,8,9.6,9.48,94.92,6.36,28.85,29.64,0,,,,
0.619316064,22.25,6,0.96,1.04,7.3,7.23,99.72,6.92,28.79,29.57,0,,,,
0.977333607,22.29,7,0.7,1.6,6.97,6.48,98.28,6.52,28.77,29.55,91.64,,,,
0.996819376,22.33,8,0,4.36,7.72,7.01,98.28,7.28,28.78,29.56,643.25,,,,
0.868493001,22.38,9,0,5.84,9.72,9.32,97.04,9,28.78,29.56,1591,,,,
0.134292055,22.42,10,0,10,12.59,11.26,89.84,13.76,28.78,29.56,3237.25,,,,
0.869839786,22.46,11,0,10,14.71,11.53,77.12,14.28,28.76,29.54,4035.5,,,,
0.757037072,22.50,12,0,10,15.86,11.28,71.6,15.56,28.74,29.52,4024.75,,,,
0.214280883,22.54,13,0,10,16.58,11.66,70.84,14.48,28.72,29.5,3591,,,,
0.356483916,22.58,14,0,10,16.95,11.42,68.08,12.84,28.72,29.5,2524,,,,
0.937648768,22.63,15,0,10,16.67,11.06,66.72,11.2,28.73,29.51,1267,,,,
0.672179572,22.67,16,0,10,15.2,11.28,74.04,8.4,28.74,29.52,192.95,,,,
0.052218011,22.71,17,0,10,12.61,10.42,81.84,4.48,28.76,29.54,0.64,,,,
0.121311904,23.25,6,0.72,3.56,4.13,4.23,99.45,7.12,28.77,29.55,0,,,,
0.352057987,23.29,7,0.88,2.56,3.94,4,99.72,5.36,28.79,29.57,113.05,,,,
0.055021901,23.33,8,0.95,3.07,4.48,4.29,97.93,6.31,28.81,29.6,454.75,,,,
0.864950769,23.38,9,0.98,3.61,5.77,5.33,97.59,8.38,28.82,29.6,1853.25,,,,
0.874392836,23.42,10,0.96,3.92,7.06,6.67,95.49,9.88,28.81,29.6,2454.5,,,,
0.641329514,23.46,11,0.96,3.92,8.09,7.37,95.49,10.76,28.79,29.57,3460,,,,
0.31238354,23.50,12,0.96,3.04,8.29,7.55,94.53,10.36,28.77,29.55,3636.5,,,,
0.45674471,23.54,13,0.94,3.96,8.37,7.73,92.57,12.74,28.75,29.53,1208.75,,,,
0.173062923,23.58,14,1,2.28,8.13,7.96,98.17,11,28.76,29.54,605.5,,,,
0.235144533,23.63,15,1,2.01,8,7.79,95.67,14.88,28.77,29.55,247.25,,,,
0.695465357,23.67,16,1,2.75,7.7,7.47,95.77,14.07,28.78,29.56,73.05,,,,
0.668264488,23.71,17,1,4.89,7.41,6.85,93.62,17.8,28.79,29.57,0.3,,,,
0.699865354,24.25,6,0.98,5.69,3.47,3.06,93.62,13.88,28.91,29.7,0,,,,
0.282736455,24.29,7,0.97,5.77,3.38,2.94,94.54,15,28.92,29.71,63.21,,,,
0.972423122,24.33,8,1,7.92,3.71,2.94,91.73,16.46,28.95,29.74,195.58,,,,
0.657648,24.38,9,1,10,3.56,2.54,92.31,16.23,28.97,29.76,216.75,,,,
0.461103651,24.42,10,1,10,3.49,2.66,92.84,12.68,28.99,29.78,258.25,,,,
0.331635623,24.46,11,1,10,3.94,2.66,89,14.96,28.97,29.76,446,,,,
0.853304549,24.50,12,1,10,4.43,2.84,86.77,13.42,28.95,29.74,475,,,,
0.791715974,24.54,13,1,10,4.67,2.92,86.68,11.16,28.95,29.74,376.75,,,,
0.247372776,24.58,14,1,10,4.64,3.08,88.6,13.56,28.95,29.74,290.25,,,,
0.918917578,24.63,15,0.96,10,4.43,2.96,84.25,11.62,28.15,29.75,121.88,,,,
0.339744142,24.67,16,1,10,4.35,2.98,86.96,10.84,28.97,29.76,28.59,,,,
0.175045161,24.71,17,1,10,4.29,2.86,85.84,9.48,28.98,29.77,0,,,,
0.518090814,25.25,6,1,7.12,3.49,2.95,92.84,5.32,29.1,29.89,0,,,,
0.751354454,25.29,7,1,6.48,3.49,2.96,93.68,1.16,29.1,29.89,26.75,,,,
0.10258635,25.33,8,1,5.2,3.72,3.01,95.21,0.12,29.11,29.9,148.53,,,,
0.946529919,25.38,9,0.84,4.99,3.95,2.79,68.57,0,22.24,22.91,409,,,,
0.984417898,25.42,10,0.84,10,4.27,1.38,79.08,2.04,29.12,29.91,404.5,,,,
0.358072009,25.46,11,1,10,4.44,1,75.76,0,29.11,29.9,735.25,,,,
0.875275734,25.50,12,1,10,4.63,1.25,76.84,1.2,29.08,29.87,645,,,,
0.883847658,25.54,13,1,10,4.65,1.73,79.72,2.16,29.06,29.85,435.25,,,,
0.950605213,25.58,14,1,10,4.75,1.85,78.88,5.36,29.05,29.84,472,,,,
0.114794056,25.63,15,1,10,4.83,2.2,78.65,6.59,29.04,29.83,416.25,,,,
0.704308795,25.67,16,1,10,4.71,2.38,84.32,7.12,29.04,29.83,58.35,,,,
0.866441201,25.71,17,1,10,4.45,2.6,85.84,9.52,29,29.79,0.59,,,,
0.179972679,26.25,6,0,9.04,5.34,3.44,89.88,8.04,28.73,29.51,0,,,,
0.964361205,26.29,7,0.29,10,6.06,4.36,87.8,9.84,28.73,29.51,46.49,,,,
0.211380909,26.33,8,0.3,10,7.21,5.4,83.96,12.08,28.72,29.5,320.75,,,,
0.869463554,26.38,9,0.03,10,8.72,6.44,84.62,16.42,28.73,29.51,1235,,,,
0.651061506,26.42,10,0.88,10,9.08,6.59,82.89,21.96,28.74,29.52,1343.5,,,,
0.473668535,26.46,11,0.98,9.08,7.85,5.41,82.74,20.72,28.76,29.54,726.5,,,,
0.506620376,26.50,12,1,7.12,6.31,4.52,82.76,19.72,28.76,29.54,424.5,,,,
0.635638175,26.54,13,1,9.04,5.56,3.4,83.68,20.48,28.77,29.55,706.5,,,,
0.201791655,26.58,14,1,10,5.7,3.29,79.96,18.28,28.78,29.56,340.5,,,,
0.407523572,26.63,15,1,10,5.62,2.85,78.58,15.61,28.8,29.58,158.75,,,,
0.45171295,26.67,16,1,10,4.95,1.68,75.16,19,28.83,29.61,38.6,,,,
0.387737404,26.71,17,1,10,4.12,0.79,76.64,20.36,28.84,29.63,0.14,,,,
0.898522706,27.25,6,1,5.44,0.14,-0.09,95.56,21.68,29.01,29.8,0,,,,
0.123461687,27.29,7,1,4.53,-0.21,-0.72,92.32,19.8,29.04,29.83,52.11,,,,
0.719843626,27.33,8,1,9.96,-0.35,-1.59,89.53,19.72,29.07,29.86,117.58,,,,
0.168521394,27.38,9,1,10,-0.46,-1.92,87.94,22.11,29.1,29.89,230,,,,
0.676044989,27.42,10,1,10,-0.36,-2.17,85.04,22.68,29.12,29.91,398,,,,
0.909760703,27.46,11,1,10,-0.06,-2.53,81.47,18.58,29.13,29.92,696.75,,,,
0.093896146,27.50,12,1,10,0.4,-1.76,84.6,18.16,29.13,29.92,813.5,,,,
0.013758611,27.54,13,1,10,0.33,-1.96,81.47,17.61,29.13,29.92,299.75,,,,
0.215465017,27.58,14,1,10,0.45,-1.54,82.39,16.15,29.14,29.93,543,,,,
0.614615221,27.63,15,1,9.08,0.39,-1.41,84.28,15.38,29.16,29.95,186.98,,,,
0.053161098,27.67,16,1,10,0.26,-1.32,87.32,14.76,29.18,29.97,50.68,,,,
0.526453515,27.71,17,1,8.11,0.14,-1.26,88.09,14.27,29.19,29.98,0.01,,,,
0.107826107,28.25,6,1,10,-1,-2.78,83.92,13.04,29.18,29.97,0,,,,
0.49442085,28.29,7,1,10,-1.11,-3.14,82.8,11.84,29.18,29.97,34.23,,,,
0.807272025,28.33,8,1,10,-1.09,-3.33,82.56,13.44,29.18,29.97,203.75,,,,
0.734593964,28.38,9,1,10,-0.92,-3.62,78.72,15.4,29.17,29.96,310.5,,,,
0.579956673,28.42,10,1,10,-0.93,-3.39,79.68,13.76,29.17,29.96,314.5,,,,
0.56556594,28.46,11,1,10,-0.96,-3.92,76.04,15.64,29.16,29.95,337,,,,
0.901550336,28.50,12,1,10,-1.56,-3.9,80.32,15.36,29.15,29.94,317.25,,,,
0.422718252,28.54,13,1,9.04,-2.24,-4.5,80.44,16.68,29.15,29.94,389,,,,
0.32433216,28.58,14,1,10,-2.68,-5.28,79.04,17.04,29.15,29.94,235.25,,,,
0.754530089,28.63,15,1,10,-2.91,-5.75,77.64,17.48,29.15,29.94,132.75,,,,
0.912270157,28.67,16,1,10,-2.85,-5.98,76.8,18.12,29.15,29.94,38.24,,,,
0.943886408,28.71,17,1,10,-2.61,-5.62,77.64,18,29.15,29.94,0,,,,
0.661151829,29.25,6,1,9.92,-1.97,-3.4,87.56,9.36,29.04,29.83,0,,,,
0.673907629,29.29,7,1,7.96,-1.47,-3.17,86.12,11.31,29.04,29.83,48.26,,,,
0.347745263,29.33,8,1,7.04,-1.13,-2.56,87.56,10.64,29.04,29.83,171.25,,,,
0.640820343,29.38,9,1,10,-0.82,-2.64,84.08,13.12,29.03,29.82,462.25,,,,
0.703192586,29.42,10,1,10,-0.43,-2.86,81.84,16.96,29.04,29.83,839.25,,,,
0.033590006,29.46,11,1,9.96,0.05,-2.54,82.56,15.56,29.04,29.83,1952.75,,,,
0.866874484,29.50,12,1,10,0.47,-2.29,81.6,17.04,29.01,29.8,2867.75,,,,
0.299460524,29.54,13,0.92,10,0.98,-2.16,78.64,15.84,28.99,29.78,2453.5,,,,
0.218018001,29.58,14,0.99,10,1.8,-1.76,77.56,17.36,28.99,29.78,1471.25,,,,
0.868906627,29.63,15,0.99,10,1.56,-1.56,78.41,15.84,29,29.79,489.5,,,,
0.214434873,29.67,16,1,10,1.02,-1.56,80.45,13.36,29.02,29.81,46.1,,,,
0.576806843,29.71,17,1,10,0.72,-2.32,79.31,11.61,29.04,29.83,0,,,,
0.168308935,30.25,6,1,10,-2.23,-5.04,77.76,6.72,29.03,29.82,0,,,,
0.806050178,30.29,7,1,9.96,-2.33,-5.48,75.96,10.32,29.04,29.83,12.78,,,,
0.202178651,30.33,8,1,9.33,-2.32,-5.64,75.59,9.45,29.05,29.84,149.8,,,,
0.779843643,30.38,9,1,9.39,-2.38,-5.62,75.76,11.35,29.06,29.85,215.5,,,,
0.156240098,30.42,10,1,9.64,-2.28,-5.64,74.46,8.62,29.08,29.87,151.25,,,,
0.926745088,30.46,11,1,9.84,-1.95,-5.59,75,9,29.08,29.87,217,,,,
0.324413161,30.50,12,1,9.89,-1.98,-5.52,74.78,12.48,29.07,29.86,388.25,,,,
0.863590006,30.54,13,1,9.96,-1.96,-5.93,73.92,14.44,29.06,29.85,356.5,,,,
0.413997759,30.58,14,1,7.88,-1.79,-5.55,74.28,12.92,29.06,29.86,586.25,,,,
0.035544404,30.63,15,1,10,-1.56,-5.78,70.92,17.04,29.07,29.86,263.5,,,,
0.523945376,30.67,16,1,9.88,-1.4,-6.48,66.56,13.04,29.09,29.88,69.93,,,,
0.422391624,30.71,17,1,6.42,-1.84,-4.94,77.19,13.58,29.11,29.9,1.14,,,,
0.233299217,31.25,6,0,9.92,-11.23,-11.46,90.72,1.08,29.21,30,0,,,,
0.425736184,31.29,7,0,10,-11.21,-11.41,91.84,2.12,29.24,30.03,42.46,,,,
0.291924509,31.33,8,0,9.88,-9.04,-8.59,88.64,3,29.25,30.04,232.5,,,,
0.430863887,31.38,9,0,10,-5.71,-6.86,80.8,3,29.26,30.05,510.75,,,,
0.477520331,31.42,10,0,10,-3.67,-6.97,69.47,7.32,29.26,30.05,972,,,,
0.57529713,31.46,11,0.14,10,-2.13,-6.08,70.2,9.96,29.23,30.02,3496.75,,,,
0.668034362,31.50,12,0.54,10,-0.95,-5.14,70.16,11.12,29.19,29.98,2564,,,,
0.644670437,31.54,13,0.73,10,0.11,-5.49,64.84,13.68,29.12,29.91,3883.75,,,,
0.44212264,31.58,14,0,10,1.23,-5.06,62.08,13.72,29.09,29.88,3157.5,,,,
0.444142189,31.63,15,0.3,10,1.69,-4.08,65.92,13.72,29.09,29.88,1397.75,,,,
0.811282243,31.67,16,0.05,10,1.58,-2.2,23.61,15.96,9.3,29.83,285.5,,,,
0.084814229,31.71,17,0.14,10,1.18,-1.52,21.89,17.36,8.52,29.77,7.93,,,,
0.509802859,32.25,6,1,10,3.33,0.67,79.45,16.66,28.95,29.74,0,,,,
0.615926863,32.29,7,1,10,3.24,0.66,80.68,15.76,28.97,29.76,64.2,,,,
0.891744451,32.33,8,1,10,3.37,0.67,80.51,14.84,29,29.79,505,,,,
0.069870285,32.38,9,1,10,3.8,1,79.84,16.64,29.01,29.8,1418.25,,,,
0.785264136,32.42,10,0.73,10,4.99,1.38,75.88,19.08,29.05,29.84,2407.25,,,,
0.357268909,32.46,11,0.98,10,5.28,1.31,74.28,20.76,29.06,29.85,1909,,,,
0.427376505,32.50,12,0.96,10,5.67,1.2,71.62,19.3,29.06,29.85,1720,,,,
0.240179979,32.54,13,0.53,10,5.94,1.04,70.24,17.12,29.06,29.85,1587,,,,
0.657432427,32.58,14,0.15,10,5.98,0.9,71.2,17.68,29.08,29.87,1036.75,,,,
0.752596695,32.63,15,0,10,5.64,1,73.56,12.48,29.11,29.9,640.75,,,,
0.752046941,32.67,16,0.01,10,4.95,1,21.58,10.28,8.52,29.91,120.95,,,,
0.237733944,32.71,17,0.02,10,3.81,0.58,21.89,8.4,8.52,29.94,1.66,,,,
0.824330841,33.25,6,0.32,10,1.22,-0.04,88.72,4.72,29.25,30.04,0,,,,
